"Datum","Windgeschwindigkeit48M","Windgeschwindigkeit100M","Windgeschwindigkeit152M","Windrichtung48M","Windrichtung100M","Windrichtung152M","Windgeschwindigkeit100MP10","Windgeschwindigkeit100MP20","Windgeschwindigkeit100MP30","Windgeschwindigkeit100MP40","Windgeschwindigkeit100MP50","Windgeschwindigkeit100MP60","Windgeschwindigkeit100MP70","Windgeschwindigkeit100MP80","Windgeschwindigkeit100MP90","Interpoliert","Kapazitaat","Output","Zeit","Week_Day","Month_Day","Year_Week","Year_Month","Year_Day","Time_Slot","Hour","Cloud","Precipitation","Pressure","Solar","Temp","Wind"
2017-08-05,4.8875,6.43,7.435,217.5,225,234.25,4.8775,5.53,5.8175,6.1575,6.455,6.7,7.0075,7.3275,7.8775,1,122400,"X"," 3:45",7,5,31,8,217,16,4,1,0,1012.4,102.9,12.1,2.3
2017-08-05,4.87,6.42,7.38,216,224,234,4.79,5.54,5.78,6.11,6.42,6.61,6.95,7.25,7.8,0,122400,"X"," 4:00",7,5,31,8,217,17,5,3,0,1012.2,96.74,12.7,3
2017-08-05,4.7975,6.3475,7.2575,214.75,222.75,233.5,4.785,5.445,5.7375,6.0525,6.3575,6.5825,6.8875,7.1975,7.7025,1,122400,"X"," 4:15",7,5,31,8,217,18,5,3,0,1012.2,96.74,12.7,3
2017-08-05,4.725,6.275,7.135,213.5,221.5,233,4.78,5.35,5.695,5.995,6.295,6.555,6.825,7.145,7.605,1,122400,"X"," 4:30",7,5,31,8,217,19,5,3,0,1012.2,96.74,12.7,3
2017-08-05,4.6525,6.2025,7.0125,212.25,220.25,232.5,4.775,5.255,5.6525,5.9375,6.2325,6.5275,6.7625,7.0925,7.5075,1,122400,"X"," 4:45",7,5,31,8,217,20,5,3,0,1012.2,96.74,12.7,3
2017-08-05,4.58,6.13,6.89,211,219,232,4.77,5.16,5.61,5.88,6.17,6.5,6.7,7.04,7.41,0,122400,"X"," 5:00",7,5,31,8,217,21,6,6,0,1012.6,89.28,13.8,2.9
2017-08-05,4.46,5.9675,6.73,211.75,219.5,232.5,4.53,5.0025,5.42,5.6975,6,6.3525,6.565,6.9125,7.335,1,122400,"X"," 5:15",7,5,31,8,217,22,6,6,0,1012.6,89.28,13.8,2.9
2017-08-05,4.34,5.805,6.57,212.5,220,233,4.29,4.845,5.23,5.515,5.83,6.205,6.43,6.785,7.26,1,122400,"X"," 5:30",7,5,31,8,217,23,6,6,0,1012.6,89.28,13.8,2.9
2017-08-05,4.22,5.6425,6.41,213.25,220.5,233.5,4.05,4.6875,5.04,5.3325,5.66,6.0575,6.295,6.6575,7.185,1,122400,"X"," 5:45",7,5,31,8,217,24,6,6,0,1012.6,89.28,13.8,2.9
2017-08-05,4.1,5.48,6.25,214,221,234,3.81,4.53,4.85,5.15,5.49,5.91,6.16,6.53,7.11,0,122400,"X"," 6:00",7,5,31,8,217,25,7,7,0,1012.6,80.94,15.4,2.6
2017-08-05,4.0275,5.3625,6.125,215,222.25,235,3.775,4.4325,4.77,5.055,5.3725,5.76,6.0375,6.4,6.99,1,122400,"X"," 6:15",7,5,31,8,217,26,7,7,0,1012.6,80.94,15.4,2.6
2017-08-05,3.955,5.245,6,216,223.5,236,3.74,4.335,4.69,4.96,5.255,5.61,5.915,6.27,6.87,1,122400,"X"," 6:30",7,5,31,8,217,27,7,7,0,1012.6,80.94,15.4,2.6
2017-08-05,3.8825,5.1275,5.875,217,224.75,237,3.705,4.2375,4.61,4.865,5.1375,5.46,5.7925,6.14,6.75,1,122400,"X"," 6:45",7,5,31,8,217,28,7,7,0,1012.6,80.94,15.4,2.6
2017-08-05,3.81,5.01,5.75,218,226,238,3.67,4.14,4.53,4.77,5.02,5.31,5.67,6.01,6.63,0,122400,"X"," 7:00",7,5,31,8,217,29,8,7,0,1012.5,72.09,16.4,3.1
2017-08-05,3.755,4.8875,5.605,220,227.75,239.75,3.48,3.9825,4.36,4.6225,4.8975,5.2075,5.555,5.915,6.5225,1,122400,"X"," 7:15",7,5,31,8,217,30,8,7,0,1012.5,72.09,16.4,3.1
2017-08-05,3.7,4.765,5.46,222,229.5,241.5,3.29,3.825,4.19,4.475,4.775,5.105,5.44,5.82,6.415,1,122400,"X"," 7:30",7,5,31,8,217,31,8,7,0,1012.5,72.09,16.4,3.1
2017-08-05,3.645,4.6425,5.315,224,231.25,243.25,3.1,3.6675,4.02,4.3275,4.6525,5.0025,5.325,5.725,6.3075,1,122400,"X"," 7:45",7,5,31,8,217,32,8,7,0,1012.5,72.09,16.4,3.1
2017-08-05,3.59,4.52,5.17,226,233,245,2.91,3.51,3.85,4.18,4.53,4.9,5.21,5.63,6.2,0,119000,"X"," 8:00",7,5,31,8,217,33,9,7,0,1013,63.11,16.8,2.9
2017-08-05,3.595,4.4525,5.045,229.75,235.75,247,2.8925,3.4425,3.82,4.1325,4.4675,4.815,5.13,5.5475,6.145,1,119000,"X"," 8:15",7,5,31,8,217,34,9,7,0,1013,63.11,16.8,2.9
2017-08-05,3.6,4.385,4.92,233.5,238.5,249,2.875,3.375,3.79,4.085,4.405,4.73,5.05,5.465,6.09,1,119000,"X"," 8:30",7,5,31,8,217,35,9,7,0,1013,63.11,16.8,2.9
2017-08-05,3.605,4.3175,4.795,237.25,241.25,251,2.8575,3.3075,3.76,4.0375,4.3425,4.645,4.97,5.3825,6.035,1,119000,"X"," 8:45",7,5,31,8,217,36,9,7,0,1013,63.11,16.8,2.9
2017-08-05,3.61,4.25,4.67,241,244,253,2.84,3.24,3.73,3.99,4.28,4.56,4.89,5.3,5.98,0,119000,"X"," 9:00",7,5,31,8,217,37,10,7,0,1012.7,54.39,17,3.7
2017-08-05,3.6025,4.2,4.575,244.25,246.75,254.75,2.69,3.1675,3.6675,3.9475,4.225,4.525,4.84,5.235,5.845,1,119000,"X"," 9:15",7,5,31,8,217,38,10,7,0,1012.7,54.39,17,3.7
2017-08-05,3.595,4.15,4.48,247.5,249.5,256.5,2.54,3.095,3.605,3.905,4.17,4.49,4.79,5.17,5.71,1,119000,"X"," 9:30",7,5,31,8,217,39,10,7,0,1012.7,54.39,17,3.7
2017-08-05,3.5875,4.1,4.385,250.75,252.25,258.25,2.39,3.0225,3.5425,3.8625,4.115,4.455,4.74,5.105,5.575,1,119000,"X"," 9:45",7,5,31,8,217,40,10,7,0,1012.7,54.39,17,3.7
2017-08-05,3.58,4.05,4.29,254,255,260,2.24,2.95,3.48,3.82,4.06,4.42,4.69,5.04,5.44,0,119000,"X"," 10:00",7,5,31,8,217,41,11,7,0,1013,46.5,17.5,3.7
2017-08-05,3.59,4.03,4.245,256.75,257.5,261.5,2.2375,2.9,3.4,3.765,4.04,4.3775,4.65,5.0175,5.38,1,119000,"X"," 10:15",7,5,31,8,217,42,11,7,0,1013,46.5,17.5,3.7
2017-08-05,3.6,4.01,4.2,259.5,260,263,2.235,2.85,3.32,3.71,4.02,4.335,4.61,4.995,5.32,1,119000,"X"," 10:30",7,5,31,8,217,43,11,7,0,1013,46.5,17.5,3.7
2017-08-05,3.61,3.99,4.155,262.25,262.5,264.5,2.2325,2.8,3.24,3.655,4,4.2925,4.57,4.9725,5.26,1,119000,"X"," 10:45",7,5,31,8,217,44,11,7,0,1013,46.5,17.5,3.7
2017-08-05,3.62,3.97,4.11,265,265,266,2.23,2.75,3.16,3.6,3.98,4.25,4.53,4.95,5.2,0,119000,"X"," 11:00",7,5,31,8,217,45,12,7,0,1012.7,40.24,18.2,3.3
2017-08-05,3.81,4.1675,4.3125,267,267,267.75,2.3925,2.98,3.3875,3.8,4.18,4.48,4.765,5.1725,5.49,1,119000,"X"," 11:15",7,5,31,8,217,46,12,7,0,1012.7,40.24,18.2,3.3
2017-08-05,4,4.365,4.515,269,269,269.5,2.555,3.21,3.615,4,4.38,4.71,5,5.395,5.78,1,119000,"X"," 11:30",7,5,31,8,217,47,12,7,0,1012.7,40.24,18.2,3.3
2017-08-05,4.19,4.5625,4.7175,271,271,271.25,2.7175,3.44,3.8425,4.2,4.58,4.94,5.235,5.6175,6.07,1,119000,"X"," 11:45",7,5,31,8,217,48,12,7,0,1012.7,40.24,18.2,3.3
2017-08-05,4.38,4.76,4.92,273,273,273,2.88,3.67,4.07,4.4,4.78,5.17,5.47,5.84,6.36,0,119000,"X"," 12:00",7,5,31,8,217,49,13,7,0,1012.7,36.67,19,3.2
2017-08-05,4.5875,4.975,5.145,274,274,274,3.09,3.84,4.295,4.6125,4.9925,5.375,5.685,6.0425,6.57,1,119000,"X"," 12:15",7,5,31,8,217,50,13,7,0,1012.7,36.67,19,3.2
2017-08-05,4.795,5.19,5.37,275,275,275,3.3,4.01,4.52,4.825,5.205,5.58,5.9,6.245,6.78,1,119000,"X"," 12:30",7,5,31,8,217,51,13,7,0,1012.7,36.67,19,3.2
2017-08-05,5.0025,5.405,5.595,276,276,276,3.51,4.18,4.745,5.0375,5.4175,5.785,6.115,6.4475,6.99,1,119000,"X"," 12:45",7,5,31,8,217,52,13,7,0,1012.7,36.67,19,3.2
2017-08-05,5.21,5.62,5.82,277,277,277,3.72,4.35,4.97,5.25,5.63,5.99,6.33,6.65,7.2,0,119000,"X"," 13:00",7,5,31,8,217,53,14,7,0,1012.8,36.69,19.9,3.2
2017-08-05,5.3725,5.79,5.9975,278.25,278.25,278.25,3.7775,4.4675,5.09,5.4075,5.8125,6.155,6.505,6.83,7.365,1,119000,"X"," 13:15",7,5,31,8,217,54,14,7,0,1012.8,36.69,19.9,3.2
2017-08-05,5.535,5.96,6.175,279.5,279.5,279.5,3.835,4.585,5.21,5.565,5.995,6.32,6.68,7.01,7.53,1,119000,"X"," 13:30",7,5,31,8,217,55,14,7,0,1012.8,36.69,19.9,3.2
2017-08-05,5.6975,6.13,6.3525,280.75,280.75,280.75,3.8925,4.7025,5.33,5.7225,6.1775,6.485,6.855,7.19,7.695,1,119000,"X"," 13:45",7,5,31,8,217,56,14,7,0,1012.8,36.69,19.9,3.2
2017-08-05,5.86,6.3,6.53,282,282,282,3.95,4.82,5.45,5.88,6.36,6.65,7.03,7.37,7.86,0,119000,"X"," 14:00",7,5,31,8,217,57,15,7,0,1013.1,40.28,16.6,6.1
2017-08-05,5.875,6.325,6.5475,282.75,282.75,282.75,4.0725,4.855,5.495,5.94,6.3725,6.685,7.1075,7.445,7.97,1,119000,"X"," 14:15",7,5,31,8,217,58,15,7,0,1013.1,40.28,16.6,6.1
2017-08-05,5.89,6.35,6.565,283.5,283.5,283.5,4.195,4.89,5.54,6,6.385,6.72,7.185,7.52,8.08,1,119000,"X"," 14:30",7,5,31,8,217,59,15,7,0,1013.1,40.28,16.6,6.1
2017-08-05,5.905,6.375,6.5825,284.25,284.25,284.25,4.3175,4.925,5.585,6.06,6.3975,6.755,7.2625,7.595,8.19,1,119000,"X"," 14:45",7,5,31,8,217,60,15,7,0,1013.1,40.28,16.6,6.1
2017-08-05,5.92,6.4,6.6,285,285,285,4.44,4.96,5.63,6.12,6.41,6.79,7.34,7.67,8.3,0,119000,"X"," 15:00",7,5,31,8,217,61,16,7,0,1013.4,46.55,18.2,2.6
2017-08-05,5.945,6.43,6.6225,285.75,285.75,285.5,4.51,5.06,5.6725,6.1425,6.44,6.7975,7.2975,7.65,8.255,1,119000,"X"," 15:15",7,5,31,8,217,62,16,7,0,1013.4,46.55,18.2,2.6
2017-08-05,5.97,6.46,6.645,286.5,286.5,286,4.58,5.16,5.715,6.165,6.47,6.805,7.255,7.63,8.21,1,119000,"X"," 15:30",7,5,31,8,217,63,16,7,0,1013.4,46.55,18.2,2.6
2017-08-05,5.995,6.49,6.6675,287.25,287.25,286.5,4.65,5.26,5.7575,6.1875,6.5,6.8125,7.2125,7.61,8.165,1,119000,"X"," 15:45",7,5,31,8,217,64,16,7,0,1013.4,46.55,18.2,2.6
2017-08-05,6.02,6.52,6.69,288,288,287,4.72,5.36,5.8,6.21,6.53,6.82,7.17,7.59,8.12,0,119000,"X"," 16:00",7,5,31,8,217,65,17,7,0,1013.5,54.46,18.5,3.2
2017-08-05,6.0025,6.5,6.665,288.5,288.5,287.5,4.77,5.375,5.8325,6.1925,6.5075,6.8125,7.1525,7.5525,8.095,1,119000,"X"," 16:15",7,5,31,8,217,66,17,7,0,1013.5,54.46,18.5,3.2
2017-08-05,5.985,6.48,6.64,289,289,288,4.82,5.39,5.865,6.175,6.485,6.805,7.135,7.515,8.07,1,119000,"X"," 16:30",7,5,31,8,217,67,17,7,0,1013.5,54.46,18.5,3.2
2017-08-05,5.9675,6.46,6.615,289.5,289.5,288.5,4.87,5.405,5.8975,6.1575,6.4625,6.7975,7.1175,7.4775,8.045,1,119000,"X"," 16:45",7,5,31,8,217,68,17,7,0,1013.5,54.46,18.5,3.2
2017-08-05,5.95,6.44,6.59,290,290,289,4.92,5.42,5.93,6.14,6.44,6.79,7.1,7.44,8.02,0,122400,"X"," 17:00",7,5,31,8,217,69,18,6,0,1013.9,63.19,18.8,3.7
2017-08-05,5.84,6.335,6.4925,290,290,289.25,4.85,5.335,5.7975,6.0275,6.345,6.72,7.03,7.4125,7.995,1,122400,"X"," 17:15",7,5,31,8,217,70,18,6,0,1013.9,63.19,18.8,3.7
2017-08-05,5.73,6.23,6.395,290,290,289.5,4.78,5.25,5.665,5.915,6.25,6.65,6.96,7.385,7.97,1,122400,"X"," 17:30",7,5,31,8,217,71,18,6,0,1013.9,63.19,18.8,3.7
2017-08-05,5.62,6.125,6.2975,290,290,289.75,4.71,5.165,5.5325,5.8025,6.155,6.58,6.89,7.3575,7.945,1,122400,"X"," 17:45",7,5,31,8,217,72,18,6,0,1013.9,63.19,18.8,3.7
2017-08-05,5.51,6.02,6.2,290,290,290,4.64,5.08,5.4,5.69,6.06,6.51,6.82,7.33,7.92,0,122400,"X"," 18:00",7,5,31,8,217,73,19,6,0,1014.2,72.2,17.9,3
2017-08-05,5.365,5.885,6.07,289.75,289.75,289.75,4.425,4.8675,5.245,5.5425,5.92,6.325,6.635,7.18,7.7475,1,122400,"X"," 18:15",7,5,31,8,217,74,19,6,0,1014.2,72.2,17.9,3
2017-08-05,5.22,5.75,5.94,289.5,289.5,289.5,4.21,4.655,5.09,5.395,5.78,6.14,6.45,7.03,7.575,1,122400,"X"," 18:30",7,5,31,8,217,75,19,6,0,1014.2,72.2,17.9,3
2017-08-05,5.075,5.615,5.81,289.25,289.25,289.25,3.995,4.4425,4.935,5.2475,5.64,5.955,6.265,6.88,7.4025,1,122400,"X"," 18:45",7,5,31,8,217,76,19,6,0,1014.2,72.2,17.9,3
2017-08-05,4.93,5.48,5.68,289,289,289,3.78,4.23,4.78,5.1,5.5,5.77,6.08,6.73,7.23,0,122400,"X"," 19:00",7,5,31,8,217,77,20,5,0,1014.7,81.06,17.4,2.8
2017-08-05,4.755,5.325,5.535,288.5,288.75,288.75,3.615,4.06,4.5925,4.945,5.35,5.615,5.95,6.5325,7.0375,1,122400,"X"," 19:15",7,5,31,8,217,78,20,5,0,1014.7,81.06,17.4,2.8
2017-08-05,4.58,5.17,5.39,288,288.5,288.5,3.45,3.89,4.405,4.79,5.2,5.46,5.82,6.335,6.845,1,122400,"X"," 19:30",7,5,31,8,217,79,20,5,0,1014.7,81.06,17.4,2.8
2017-08-05,4.405,5.015,5.245,287.5,288.25,288.25,3.285,3.72,4.2175,4.635,5.05,5.305,5.69,6.1375,6.6525,1,122400,"X"," 19:45",7,5,31,8,217,80,20,5,0,1014.7,81.06,17.4,2.8
2017-08-05,4.23,4.86,5.1,287,288,288,3.12,3.55,4.03,4.48,4.9,5.15,5.56,5.94,6.46,0,122400,"X"," 20:00",7,5,31,8,217,81,21,4,0,1015.6,89.42,15.2,3.3
2017-08-05,4.17,4.85,5.11,287.5,288.25,288.25,3.125,3.55,4.045,4.475,4.8875,5.1875,5.5475,5.9275,6.4375,1,122400,"X"," 20:15",7,5,31,8,217,82,21,4,0,1015.6,89.42,15.2,3.3
2017-08-05,4.11,4.84,5.12,288,288.5,288.5,3.13,3.55,4.06,4.47,4.875,5.225,5.535,5.915,6.415,1,122400,"X"," 20:30",7,5,31,8,217,83,21,4,0,1015.6,89.42,15.2,3.3
2017-08-05,4.05,4.83,5.13,288.5,288.75,288.75,3.135,3.55,4.075,4.465,4.8625,5.2625,5.5225,5.9025,6.3925,1,122400,"X"," 20:45",7,5,31,8,217,84,21,4,0,1015.6,89.42,15.2,3.3
2017-08-05,3.99,4.82,5.14,289,289,289,3.14,3.55,4.09,4.46,4.85,5.3,5.51,5.89,6.37,0,122400,"X"," 21:00",7,5,31,8,217,85,22,4,0,1016.2,96.91,12.6,3.5
2017-08-05,4.0175,4.9,5.2475,289.5,289.25,289.25,3.245,3.65,4.1675,4.535,4.935,5.36,5.585,6.0125,6.495,1,122400,"X"," 21:15",7,5,31,8,217,86,22,4,0,1016.2,96.91,12.6,3.5
2017-08-05,4.045,4.98,5.355,290,289.5,289.5,3.35,3.75,4.245,4.61,5.02,5.42,5.66,6.135,6.62,1,122400,"X"," 21:30",7,5,31,8,217,87,22,4,0,1016.2,96.91,12.6,3.5
2017-08-05,4.0725,5.06,5.4625,290.5,289.75,289.75,3.455,3.85,4.3225,4.685,5.105,5.48,5.735,6.2575,6.745,1,122400,"X"," 21:45",7,5,31,8,217,88,22,4,0,1016.2,96.91,12.6,3.5
2017-08-05,4.1,5.14,5.57,291,290,290,3.56,3.95,4.4,4.76,5.19,5.54,5.81,6.38,6.87,0,122400,"X"," 22:00",7,5,31,8,217,89,23,1,0,1016.6,103.1,12.4,4
2017-08-05,3.975,5.03,5.485,289.25,288.25,288.25,3.425,3.8475,4.31,4.6775,5.07,5.3975,5.685,6.25,6.78,1,122400,"X"," 22:15",7,5,31,8,217,90,23,1,0,1016.6,103.1,12.4,4
2017-08-05,3.85,4.92,5.4,287.5,286.5,286.5,3.29,3.745,4.22,4.595,4.95,5.255,5.56,6.12,6.69,1,122400,"X"," 22:30",7,5,31,8,217,91,23,1,0,1016.6,103.1,12.4,4
2017-08-05,3.725,4.81,5.315,285.75,284.75,284.75,3.155,3.6425,4.13,4.5125,4.83,5.1125,5.435,5.99,6.6,1,122400,"X"," 22:45",7,5,31,8,217,92,23,1,0,1016.6,103.1,12.4,4
2017-08-05,3.6,4.7,5.23,284,283,283,3.02,3.54,4.04,4.43,4.71,4.97,5.31,5.86,6.51,0,122400,"X"," 23:00",7,5,31,8,217,93,24,2,0,1016.9,107.58,11.9,3.9
2017-08-05,3.825,5.03,5.6625,274.5,275.5,277.75,3.4025,3.9225,4.3725,4.7625,5.0375,5.305,5.6375,6.1475,6.7725,1,122400,"X"," 23:15",7,5,31,8,217,94,24,2,0,1016.9,107.58,11.9,3.9
2017-08-05,4.05,5.36,6.095,265,268,272.5,3.785,4.305,4.705,5.095,5.365,5.64,5.965,6.435,7.035,1,122400,"X"," 23:30",7,5,31,8,217,95,24,2,0,1016.9,107.58,11.9,3.9
2017-08-05,4.275,5.69,6.5275,255.5,260.5,267.25,4.1675,4.6875,5.0375,5.4275,5.6925,5.975,6.2925,6.7225,7.2975,1,122400,"X"," 23:45",7,5,31,8,217,96,24,2,0,1016.9,107.58,11.9,3.9
2017-08-06,4.5,6.02,6.96,246,253,262,4.55,5.07,5.37,5.76,6.02,6.31,6.62,7.01,7.56,0,122400,"X"," 0:00",1,6,32,8,218,1,1,4,0,1017.3,109.95,12.1,3.6
2017-08-06,4.515,6.0775,6.9925,245.25,252.5,261.5,4.5175,5.065,5.4225,5.8125,6.08,6.3575,6.675,7.07,7.6275,1,122400,"X"," 0:15",1,6,32,8,218,2,1,4,0,1017.3,109.95,12.1,3.6
2017-08-06,4.53,6.135,7.025,244.5,252,261,4.485,5.06,5.475,5.865,6.14,6.405,6.73,7.13,7.695,1,122400,"X"," 0:30",1,6,32,8,218,3,1,4,0,1017.3,109.95,12.1,3.6
2017-08-06,4.545,6.1925,7.0575,243.75,251.5,260.5,4.4525,5.055,5.5275,5.9175,6.2,6.4525,6.785,7.19,7.7625,1,122400,"X"," 0:45",1,6,32,8,218,4,1,4,0,1017.3,109.95,12.1,3.6
2017-08-06,4.56,6.25,7.09,243,251,260,4.42,5.05,5.58,5.97,6.26,6.5,6.84,7.25,7.83,0,122400,"X"," 1:00",1,6,32,8,218,5,2,3,0,1017.6,109.96,12.6,5.1
2017-08-06,4.58,6.2925,7.085,241.75,250.25,259.5,4.5075,5.1175,5.63,6.0025,6.3,6.5625,6.875,7.27,7.84,1,122400,"X"," 1:15",1,6,32,8,218,6,2,3,0,1017.6,109.96,12.6,5.1
2017-08-06,4.6,6.335,7.08,240.5,249.5,259,4.595,5.185,5.68,6.035,6.34,6.625,6.91,7.29,7.85,1,122400,"X"," 1:30",1,6,32,8,218,7,2,3,0,1017.6,109.96,12.6,5.1
2017-08-06,4.62,6.3775,7.075,239.25,248.75,258.5,4.6825,5.2525,5.73,6.0675,6.38,6.6875,6.945,7.31,7.86,1,122400,"X"," 1:45",1,6,32,8,218,8,2,3,0,1017.6,109.96,12.6,5.1
2017-08-06,4.64,6.42,7.07,238,248,258,4.77,5.32,5.78,6.1,6.42,6.75,6.98,7.33,7.87,0,122400,"X"," 2:00",1,6,32,8,218,9,3,1,0,1018.1,107.61,11.7,4.2
2017-08-06,4.64,6.4075,7.0425,237,247.25,257.5,4.775,5.33,5.78,6.105,6.41,6.76,7.03,7.39,7.88,1,122400,"X"," 2:15",1,6,32,8,218,10,3,1,0,1018.1,107.61,11.7,4.2
2017-08-06,4.64,6.395,7.015,236,246.5,257,4.78,5.34,5.78,6.11,6.4,6.77,7.08,7.45,7.89,1,122400,"X"," 2:30",1,6,32,8,218,11,3,1,0,1018.1,107.61,11.7,4.2
2017-08-06,4.64,6.3825,6.9875,235,245.75,256.5,4.785,5.35,5.78,6.115,6.39,6.78,7.13,7.51,7.9,1,122400,"X"," 2:45",1,6,32,8,218,12,3,1,0,1018.1,107.61,11.7,4.2
2017-08-06,4.64,6.37,6.96,234,245,256,4.79,5.36,5.78,6.12,6.38,6.79,7.18,7.57,7.91,0,122400,"X"," 3:00",1,6,32,8,218,13,4,1,0,1018.5,103.16,11.3,3.5
2017-08-06,4.6375,6.3675,6.9525,232.75,244.25,255.5,4.7725,5.32,5.7725,6.1,6.375,6.7375,7.12,7.515,7.8775,1,122400,"X"," 3:15",1,6,32,8,218,14,4,1,0,1018.5,103.16,11.3,3.5
2017-08-06,4.635,6.365,6.945,231.5,243.5,255,4.755,5.28,5.765,6.08,6.37,6.685,7.06,7.46,7.845,1,122400,"X"," 3:30",1,6,32,8,218,15,4,1,0,1018.5,103.16,11.3,3.5
2017-08-06,4.6325,6.3625,6.9375,230.25,242.75,254.5,4.7375,5.24,5.7575,6.06,6.365,6.6325,7,7.405,7.8125,1,122400,"X"," 3:45",1,6,32,8,218,16,4,1,0,1018.5,103.16,11.3,3.5
2017-08-06,4.63,6.36,6.93,229,242,254,4.72,5.2,5.75,6.04,6.36,6.58,6.94,7.35,7.78,0,122400,"X"," 4:00",1,6,32,8,218,17,5,1,0,1019,96.98,10.2,2.9
2017-08-06,4.625,6.355,6.93,228.75,242,254.25,4.755,5.2325,5.7525,6.0475,6.375,6.58,6.92,7.3225,7.7875,1,122400,"X"," 4:15",1,6,32,8,218,18,5,1,0,1019,96.98,10.2,2.9
2017-08-06,4.62,6.35,6.93,228.5,242,254.5,4.79,5.265,5.755,6.055,6.39,6.58,6.9,7.295,7.795,1,122400,"X"," 4:30",1,6,32,8,218,19,5,1,0,1019,96.98,10.2,2.9
2017-08-06,4.615,6.345,6.93,228.25,242,254.75,4.825,5.2975,5.7575,6.0625,6.405,6.58,6.88,7.2675,7.8025,1,122400,"X"," 4:45",1,6,32,8,218,20,5,1,0,1019,96.98,10.2,2.9
2017-08-06,4.61,6.34,6.93,228,242,255,4.86,5.33,5.76,6.07,6.42,6.58,6.86,7.24,7.81,0,122400,"X"," 5:00",1,6,32,8,218,21,6,1,0,1019.6,89.51,11.2,3
2017-08-06,4.555,6.29,6.8575,228.75,242.75,255.75,4.7675,5.2825,5.6975,6,6.3575,6.52,6.8025,7.1875,7.7075,1,122400,"X"," 5:15",1,6,32,8,218,22,6,1,0,1019.6,89.51,11.2,3
2017-08-06,4.5,6.24,6.785,229.5,243.5,256.5,4.675,5.235,5.635,5.93,6.295,6.46,6.745,7.135,7.605,1,122400,"X"," 5:30",1,6,32,8,218,23,6,1,0,1019.6,89.51,11.2,3
2017-08-06,4.445,6.19,6.7125,230.25,244.25,257.25,4.5825,5.1875,5.5725,5.86,6.2325,6.4,6.6875,7.0825,7.5025,1,122400,"X"," 5:45",1,6,32,8,218,24,6,1,0,1019.6,89.51,11.2,3
2017-08-06,4.39,6.14,6.64,231,245,258,4.49,5.14,5.51,5.79,6.17,6.34,6.63,7.03,7.4,0,122400,"X"," 6:00",1,6,32,8,218,25,7,1,0,1020.1,81.16,13.3,3.7
2017-08-06,4.3175,6.0775,6.54,230.5,245,258,4.405,5.08,5.45,5.73,6.1,6.265,6.57,6.9425,7.325,1,122400,"X"," 6:15",1,6,32,8,218,26,7,1,0,1020.1,81.16,13.3,3.7
2017-08-06,4.245,6.015,6.44,230,245,258,4.32,5.02,5.39,5.67,6.03,6.19,6.51,6.855,7.25,1,122400,"X"," 6:30",1,6,32,8,218,27,7,1,0,1020.1,81.16,13.3,3.7
2017-08-06,4.1725,5.9525,6.34,229.5,245,258,4.235,4.96,5.33,5.61,5.96,6.115,6.45,6.7675,7.175,1,122400,"X"," 6:45",1,6,32,8,218,28,7,1,0,1020.1,81.16,13.3,3.7
2017-08-06,4.1,5.89,6.24,229,245,258,4.15,4.9,5.27,5.55,5.89,6.04,6.39,6.68,7.1,0,122400,"X"," 7:00",1,6,32,8,218,29,8,1,0,1020.7,72.31,15.2,5.1
2017-08-06,4.0125,5.855,6.1725,228.25,244,256.75,4.1625,4.865,5.235,5.5275,5.8575,6.0475,6.38,6.685,7.0775,1,122400,"X"," 7:15",1,6,32,8,218,30,8,1,0,1020.7,72.31,15.2,5.1
2017-08-06,3.925,5.82,6.105,227.5,243,255.5,4.175,4.83,5.2,5.505,5.825,6.055,6.37,6.69,7.055,1,122400,"X"," 7:30",1,6,32,8,218,31,8,1,0,1020.7,72.31,15.2,5.1
2017-08-06,3.8375,5.785,6.0375,226.75,242,254.25,4.1875,4.795,5.165,5.4825,5.7925,6.0625,6.36,6.695,7.0325,1,122400,"X"," 7:45",1,6,32,8,218,32,8,1,0,1020.7,72.31,15.2,5.1
2017-08-06,3.75,5.75,5.97,226,241,253,4.2,4.76,5.13,5.46,5.76,6.07,6.35,6.7,7.01,0,119000,"X"," 8:00",1,6,32,8,218,33,9,1,0,1021.3,63.32,17.4,5.2
2017-08-06,3.8075,5.69,5.915,227.5,240.75,252,4.1775,4.71,5.085,5.4175,5.705,6.0175,6.31,6.685,7.035,1,119000,"X"," 8:15",1,6,32,8,218,34,9,1,0,1021.3,63.32,17.4,5.2
2017-08-06,3.865,5.63,5.86,229,240.5,251,4.155,4.66,5.04,5.375,5.65,5.965,6.27,6.67,7.06,1,119000,"X"," 8:30",1,6,32,8,218,35,9,1,0,1021.3,63.32,17.4,5.2
2017-08-06,3.9225,5.57,5.805,230.5,240.25,250,4.1325,4.61,4.995,5.3325,5.595,5.9125,6.23,6.655,7.085,1,119000,"X"," 8:45",1,6,32,8,218,36,9,1,0,1021.3,63.32,17.4,5.2
2017-08-06,3.98,5.51,5.75,232,240,249,4.11,4.56,4.95,5.29,5.54,5.86,6.19,6.64,7.11,0,119000,"X"," 9:00",1,6,32,8,218,37,10,4,0,1021.6,54.61,18.2,5.9
